25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.001,2934,0,0,1
25.36,-1940,-657,0,2
29.062,-6151,-1434,0,2
23.517,-11984,0,0,4
25.36,-3957,-657,0,1
26.688,0,-847,0,1
26.109,3957,0,0,1
25.36,-966,-657,0,2
25.667,3957,0,0,1
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
24.276,-10201,-2057,0,2
26.241,-2934,-2742,0,1
29.392,-7363,-3530,0,2
24.99,0,-4152,0,1
25.369,1940,0,0,1
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.99,0,-2057,0,1
26.241,-5024,-2742,0,2
29.392,-8694,-3530,0,2
24.243,-11984,-4152,0,2
28.579,-14261,-4913,0,2
23.088,-17688,-5380,0,2
22.418,-17688,-5946,0,2
27.971,-8694,-6687,0,1
39.489,-11984,-7835,0,2
22.176,-14261,-7835,0,2
22.804,-17688,-7835,0,2
23.472,-8694,-7835,0,1
22.847,-11984,-7835,0,2
22.176,-14261,-7835,0,2
22.804,-17688,-7835,0,2
20.667,-17688,-7835,0,2
20.667,-17688,-7835,0,2
23.472,-8694,-7835,0,1
22.847,-11984,-7835,0,2
22.176,-14261,-7835,0,2
22.804,-17688,-7835,0,2
23.352,-8694,-7835,1,3
22.726,-11984,-7835,1,4
22.053,-14261,-7835,1,2
23.287,-5024,-7835,1,1
23.03,-8694,-7835,1,2
23.722,0,-7835,1,1
23.308,-3957,-7835,1,2
24.265,-3957,0,0,1
25.36,-8694,-657,0,2
29.062,-11984,-1434,0,2
24.518,-3957,-2057,0,1
26.241,-8694,-2742,0,2
29.392,-11984,-3530,0,2
24.243,-14261,-4152,0,2
28.579,-6151,-4913,0,1
25.6,0,-5380,0,1
26.588,0,-1434,0,1
25.775,3957,0,0,1
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
24.276,-10201,-2057,0,2
26.241,-14261,-2742,0,2
29.392,-6151,-3530,0,1
24.243,-10201,-4152,0,2
28.579,-14261,-4913,0,2
24.331,-6151,-5380,0,1
25.657,0,-5946,0,1
26.62,0,-2057,0,1
26.241,-5024,-2742,0,2
29.392,-8694,-3530,0,2
24.615,-5024,0,0,3
25.36,-8694,-657,0,2
29.062,-966,-1434,0,1
24.48,-6151,-2057,0,2
26.241,0,-2742,0,1
29.392,-5024,-3530,0,2
26.147,0,-3828,0,1
26.147,-5024,-4510,0,2
31.809,-8694,-5380,0,2
23.191,-11984,-5946,0,2
27.971,-3957,-6687,0,1
26.163,0,-5946,0,1
27.971,-5024,-6687,0,2
25.554,0,-5946,0,1
26.62,0,-2057,0,1
26.241,-5024,-2742,0,2
29.392,-8694,-3530,0,2
24.757,-966,-4152,0,1
23.964,-10201,0,0,4
25.36,-14261,-657,0,2
29.062,-17688,-1434,0,2
24.276,-17688,-2057,0,2
26.241,-17688,-2742,0,2
29.392,-8694,-3530,0,1
24.757,-966,-4152,0,1
26.735,0,-1434,0,1
25.775,3957,0,0,1
26.903,7363,0,0,1
27.224,10201,0,0,1
26.547,14261,0,0,1
25.952,6151,0,0,2
24.812,0,0,0,4
25.36,-5024,-657,0,2
26.306,0,-1235,0,1
24.401,-5024,-1844,0,2
26.352,0,-2505,0,1
25.746,2934,0,0,1
26.328,7363,0,0,1
27.224,10201,0,0,1
26.031,1940,0,0,2
25.36,-2934,-657,0,2
25.691,1940,0,0,1
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.99,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,1
27.224,10201,0,0,1
26.547,14261,0,0,1
25.952,6151,0,0,2
26.546,10201,0,0,1
26.031,1940,0,0,2
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.99,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,1
25.89,0,-657,0,2
26.217,3957,0,0,1
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.241,-5024,-2742,0,2
26.267,0,-3252,0,1
24.382,-5024,-3828,0,2
24.849,-1940,0,0,3
25.36,-6151,-657,0,2
29.062,0,-1434,0,1
25.775,3957,0,0,1
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.241,-5024,-2742,0,2
29.392,-8694,-3530,0,2
24.757,-966,-4152,0,1
28.579,-6151,-4913,0,2
25.6,0,-5380,0,1
26.588,0,-1434,0,1
24.409,-5024,-2057,0,2
26.241,-8694,-2742,0,2
29.392,-966,-3530,0,1
24.479,-6151,-4152,0,2
28.579,0,-4913,0,1
24.317,-5024,-5380,0,2
23.492,-8694,-5946,0,2
27.971,-11984,-6687,0,2
39.489,-14261,-7835,0,2
22.804,-17688,-7835,0,2
20.667,-17688,-7835,0,2
20.667,-17688,-7835,0,2
23.472,-8694,-7835,0,1
24.392,-966,-7835,0,1
26.191,0,-4152,0,1
25.369,1940,0,0,1
25.36,-2934,-657,0,2
25.691,1940,0,0,1
26.449,6151,0,0,1
25.36,0,-657,0,2
26.217,3957,0,0,1
26.903,7363,0,0,1
25.89,0,-657,0,2
29.062,-5024,-1434,0,2
26.331,0,-2057,0,1
26.241,-5024,-2742,0,2
29.392,-8694,-3530,0,2
24.243,-11984,-4152,0,2
28.579,-3957,-4913,0,1
24.069,-8694,-5380,0,2
24.724,-966,-5946,0,1
26.461,0,-2742,0,1
29.392,-5024,-3530,0,2
26.147,0,-3828,0,1
25.555,1940,0,0,1
26.449,6151,0,0,1
26.546,10201,0,0,1
26.031,1940,0,0,2
24.579,-3957,0,0,4
25.481,1940,0,0,1
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.276,-11984,-2057,0,2
26.241,-3957,-2742,0,1
26.448,0,-2505,0,1
28.154,-5024,-3252,0,2
23.498,-8694,-3828,0,2
26.147,-966,-4510,0,1
26.534,0,-1434,0,1
25.775,3957,0,0,1
26.903,7363,0,0,1
27.224,10201,0,0,1
26.031,1940,0,0,2
25.36,-2934,-657,0,2
25.691,1940,0,0,1
26.449,6151,0,0,1
25.36,0,-657,0,2
26.217,3957,0,0,1
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
24.276,-10201,-2057,0,2
26.241,-14261,-2742,0,2
29.392,-6151,-3530,0,1
24.243,-10201,-4152,0,2
28.579,-2934,-4913,0,1
23.915,-7363,-5380,0,2
24.957,0,-5946,0,1
27.971,-5024,-6687,0,2
25.554,0,-5946,0,1
27.971,-5024,-6687,0,2
39.489,-8694,-7835,0,2
24.392,-966,-7835,0,1
24.112,-6151,-7835,0,2
23.347,-10201,-7835,0,2
23.264,-14261,-7835,0,2
24.055,-6151,-7835,0,1
23.347,-10201,-7835,0,2
23.264,-14261,-7835,0,2
22.804,-17688,-7835,0,2
20.667,-17688,-7835,0,2
23.472,-8694,-7835,0,1
24.392,-966,-7835,0,1
24.112,-6151,-7835,0,2
25.331,0,-7835,0,1
26.385,0,-3530,0,1
24.409,-5024,-4152,0,2
25.977,0,-4152,0,1
25.369,1940,0,0,3
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.276,-11984,-2057,0,2
26.241,-3957,-2742,0,1
29.392,-8694,-3530,0,2
24.757,-966,-4152,0,1
26.735,0,-1434,0,1
25.775,3957,0,0,1
26.903,7363,0,0,1
25.89,0,-657,0,2
26.217,3957,0,0,1
25.36,-966,-657,0,2
25.667,3957,0,0,1
25.36,-966,-657,0,2
25.667,3957,0,0,3
26.903,7363,0,0,1
25.89,0,-657,0,2
29.062,-5024,-1434,0,2
26.331,0,-2057,0,1
26.001,2934,0,0,1
25.36,-1940,-657,0,2
25.693,2934,0,0,1
26.328,7363,0,0,1
27.224,10201,0,0,1
26.547,14261,0,0,1
26.908,17688,0,0,1
28.788,17688,0,0,1
28.788,17688,0,0,1
26.457,8694,0,0,2
26.975,11984,0,0,1
25.901,3957,0,0,2
25.36,-966,-657,0,2
25.667,3957,0,0,1
25.36,-966,-657,0,2
25.667,3957,0,0,1
25.36,-966,-657,0,2
25.667,3957,0,0,1
25.36,-966,-657,0,2
25.667,3957,0,0,1
26.903,7363,0,0,1
27.224,10201,0,0,1
26.031,1940,0,0,2
26.449,6151,0,0,1
26.546,10201,0,0,1
26.547,14261,0,0,1
26.908,17688,0,0,1
28.788,17688,0,0,1
28.788,17688,0,0,1
26.457,8694,0,0,2
25.725,966,0,0,2
25.36,-5024,-657,0,2
29.062,-8694,-1434,0,2
24.276,-11984,-2057,0,2
26.241,-14261,-2742,0,2
29.392,-17688,-3530,0,2
24.243,-8694,-4152,0,1
28.579,-966,-4913,0,1
24.388,-6151,-5380,0,2
23.686,-10201,-5946,0,2
23.627,-7363,0,0,3
25.36,0,-657,0,1
29.062,-5024,-1434,0,2
26.331,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,3
27.224,10201,0,0,1
26.547,14261,0,0,1
26.908,17688,0,0,1
28.788,17688,0,0,1
28.788,17688,0,0,1
26.457,8694,0,0,2
25.725,966,0,0,2
25.36,-5024,-657,0,2
29.062,-8694,-1434,0,2
24.276,-11984,-2057,0,2
26.241,-14261,-2742,0,2
29.392,-6151,-3530,0,1
23.576,-14261,0,0,4
25.36,-6151,-657,0,1
29.062,0,-1434,0,1
25.775,3957,0,0,1
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.001,2934,0,0,3
25.36,-1940,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.241,-5024,-2742,0,2
26.267,0,-3252,0,1
25.885,1940,0,0,1
25.36,-2934,-657,0,2
25.691,1940,0,0,1
26.449,6151,0,0,1
25.36,0,-657,0,2
26.217,3957,0,0,1
26.903,7363,0,0,1
25.514,0,0,0,4
25.36,-5024,-657,0,2
26.306,0,-1235,0,1
24.401,-5024,-1844,0,2
26.352,0,-2505,0,1
25.746,2934,0,0,1
26.328,7363,0,0,1
25.89,0,-657,0,2
29.062,-5024,-1434,0,2
26.331,0,-2057,0,1
26.241,-5024,-2742,0,2
29.392,-8694,-3530,0,2
24.243,-11984,-4152,0,2
28.579,-3957,-4913,0,1
26.151,0,-4152,0,1
28.579,-5024,-4913,0,2
26.243,0,-5380,0,1
26.588,0,-1434,0,1
25.775,3957,0,0,1
26.903,7363,0,0,1
27.224,10201,0,0,1
26.547,14261,0,0,1
25.952,6151,0,0,2
25.36,0,-657,0,2
24.295,-6151,0,0,4
25.709,0,-657,0,1
29.062,-5024,-1434,0,2
24.276,-8694,-2057,0,2
26.241,-11984,-2742,0,2
29.392,-3957,-3530,0,1
26.581,0,-3530,0,1
24.409,-5024,-4152,0,2
28.579,-8694,-4913,0,2
23.131,-11984,-5380,0,2
24.485,-3957,-5946,0,1
27.971,-7363,-6687,0,2
39.489,-10201,-7835,0,2
21.797,-11984,-7835,1,4
23.445,-2934,-7835,1,1
24.287,-2934,0,0,1
26.066,1940,0,0,1
26.449,6151,0,0,1
26.546,10201,0,0,1
26.547,14261,0,0,1
25.952,6151,0,0,2
25.36,0,-657,0,2
29.062,-5024,-1434,0,2
26.331,0,-2057,0,1
26.241,-5024,-2742,0,2
29.392,-8694,-3530,0,2
24.243,-11984,-4152,0,2
28.579,-3957,-4913,0,1
26.151,0,-4152,0,1
25.369,1940,0,0,1
26.449,6151,0,0,1
25.36,0,-657,0,2
26.217,3957,0,0,1
26.903,7363,0,0,1
25.89,0,-657,0,2
26.217,3957,0,0,3
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
23.517,-11984,0,0,4
25.36,-14261,-657,0,2
29.062,-6151,-1434,0,1
24.276,-10201,-2057,0,2
26.241,-2934,-2742,0,1
29.392,-7363,-3530,0,2
24.99,0,-4152,0,1
25.369,1940,0,0,1
25.36,-2934,-657,0,2
25.691,1940,0,0,1
25.36,-2934,-657,0,2
25.691,1940,0,0,1
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.276,-11984,-2057,0,2
26.241,-14261,-2742,0,2
29.392,-6151,-3530,0,1
24.243,-10201,-4152,0,2
28.579,-14261,-4913,0,2
24.331,-6151,-5380,0,1
23.686,-10201,-5946,0,2
27.971,-11984,-6687,0,2
39.489,-14261,-7835,0,2
22.804,-17688,-7835,0,2
20.667,-17688,-7835,0,2
23.472,-8694,-7835,0,1
24.392,-966,-7835,0,1
26.191,0,-4152,0,1
28.579,-5024,-4913,0,2
23.422,-14261,0,0,4
25.36,-17688,-657,0,2
29.062,-17688,-1434,0,2
24.276,-17688,-2057,0,2
26.241,-8694,-2742,0,1
29.392,-11984,-3530,0,2
24.518,-3957,-4152,0,1
26.23,0,-3530,0,1
25.726,1940,0,0,1
26.449,6151,0,0,1
26.546,10201,0,0,1
26.031,1940,0,0,2
26.449,6151,0,0,1
26.546,10201,0,0,1
26.031,1940,0,0,2
24.579,-3957,0,0,4
25.481,1940,0,0,1
26.449,6151,0,0,1
25.36,0,-657,0,2
29.062,-5024,-1434,0,2
26.331,0,-2057,0,1
24.158,-7363,0,0,4
25.36,-10201,-657,0,2
29.062,-1940,-1434,0,1
24.276,-6151,-2057,0,2
26.241,0,-2742,0,1
25.61,2934,0,0,1
25.36,-1940,-657,0,2
25.693,2934,0,0,1
26.328,7363,0,0,1
25.89,0,-657,0,2
26.217,3957,0,0,3
26.903,7363,0,0,1
25.89,0,-657,0,2
29.062,-5024,-1434,0,2
23.162,-10201,0,0,4
25.36,-14261,-657,0,2
29.062,-6151,-1434,0,1
24.276,-10201,-2057,0,2
26.241,-2934,-2742,0,1
26.771,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,1
27.224,10201,0,0,1
26.031,1940,0,0,2
26.449,6151,0,0,1
26.546,10201,0,0,1
26.031,1940,0,0,2
26.449,6151,0,0,1
26.546,10201,0,0,1
26.547,14261,0,0,1
26.908,17688,0,0,1
26.457,8694,0,0,2
26.975,11984,0,0,1
27.541,14261,0,0,1
26.908,17688,0,0,1
28.788,17688,0,0,1
28.788,17688,0,0,1
26.457,8694,0,0,2
25.725,966,0,0,2
25.896,6151,0,0,1
26.546,10201,0,0,1
26.547,14261,0,0,1
26.908,17688,0,0,1
28.788,17688,0,0,1
28.788,17688,0,0,1
26.457,8694,0,0,2
25.725,966,0,0,2
25.896,6151,0,0,1
25.36,0,-657,0,2
29.062,-5024,-1434,0,2
23.162,-10201,0,0,4
25.36,-1940,-657,0,1
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
24.158,-7363,0,0,4
25.36,0,-657,0,1
24.295,-6151,0,0,4
25.36,-10201,-657,0,2
29.062,-14261,-1434,0,2
24.422,-6151,-2057,0,1
26.241,0,-2742,0,1
25.61,2934,0,0,1
25.36,-1940,-657,0,2
25.693,2934,0,0,1
25.36,-1940,-657,0,2
25.693,2934,0,0,1
26.328,7363,0,0,1
27.224,10201,0,0,1
26.031,1940,0,0,2
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.276,-11984,-2057,0,2
26.241,-3957,-2742,0,1
26.448,0,-2505,0,1
28.154,-5024,-3252,0,2
23.498,-8694,-3828,0,2
26.147,-11984,-4510,0,2
31.809,-3957,-5380,0,1
24.127,-8694,-5946,0,2
27.971,-966,-6687,0,1
26.488,0,-3530,0,1
24.409,-5024,-4152,0,2
28.579,-8694,-4913,0,2
24.666,-966,-5380,0,1
23.229,-10201,0,0,4
25.36,-14261,-657,0,2
29.062,-6151,-1434,0,1
24.276,-10201,-2057,0,2
26.241,-14261,-2742,0,2
29.392,-6151,-3530,0,1
24.243,-10201,-4152,0,2
28.579,-2934,-4913,0,1
23.915,-7363,-5380,0,2
22.956,-10201,-5946,0,2
27.971,-1940,-6687,0,1
26.289,0,-4152,0,1
28.579,-5024,-4913,0,2
23.432,-8694,-5380,0,2
23.191,-11984,-5946,0,2
27.971,-3957,-6687,0,1
26.163,0,-5946,0,1
26.62,0,-2057,0,1
26.001,2934,0,0,1
25.36,-1940,-657,0,2
25.693,2934,0,0,1
25.36,-1940,-657,0,2
25.693,2934,0,0,1
25.36,-1940,-657,0,2
29.062,-6151,-1434,0,2
23.517,-11984,0,0,4
25.36,-14261,-657,0,2
29.062,-17688,-1434,0,2
24.276,-8694,-2057,0,1
26.241,-966,-2742,0,1
25.624,1940,0,0,1
26.449,6151,0,0,1
26.546,10201,0,0,1
26.547,14261,0,0,1
26.908,17688,0,0,1
26.457,8694,0,0,2
26.975,11984,0,0,1
25.901,3957,0,0,2
26.903,7363,0,0,1
25.89,0,-657,0,2
29.062,-5024,-1434,0,2
26.331,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,1
25.89,0,-657,0,2
26.217,3957,0,0,1
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,1
25.89,0,-657,0,2
26.217,3957,0,0,1
26.903,7363,0,0,1
27.224,10201,0,0,1
26.547,14261,0,0,1
26.908,17688,0,0,1
28.788,17688,0,0,1
26.457,8694,0,0,4
25.725,966,0,0,2
25.896,6151,0,0,1
26.546,10201,0,0,1
26.547,14261,0,0,1
25.952,6151,0,0,2
26.546,10201,0,0,1
26.547,14261,0,0,1
26.908,17688,0,0,1
26.457,8694,0,0,2
26.975,11984,0,0,1
27.541,14261,0,0,1
26.908,17688,0,0,1
28.788,17688,0,0,1
28.788,17688,0,0,1
26.457,8694,0,0,2
26.975,11984,0,0,1
25.901,3957,0,0,2
26.903,7363,0,0,1
25.89,0,-657,0,2
26.217,3957,0,0,1
26.903,7363,0,0,1
27.224,10201,0,0,1
26.547,14261,0,0,1
25.952,6151,0,0,2
26.546,10201,0,0,1
26.031,1940,0,0,2
25.36,-2934,-657,0,2
25.691,1940,0,0,1
25.36,-2934,-657,0,2
25.691,1940,0,0,1
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.99,0,-2057,0,1
26.001,2934,0,0,1
25.36,-1940,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.241,-5024,-2742,0,2
26.267,0,-3252,0,1
24.382,-5024,-3828,0,2
26.162,0,-4152,0,1
28.579,-5024,-4913,0,2
23.432,-8694,-5380,0,2
23.191,-11984,-5946,0,2
27.971,-3957,-6687,0,1
26.163,0,-5946,0,1
27.971,-5024,-6687,0,2
25.554,0,-5946,0,1
27.971,-5024,-6687,0,2
25.554,0,-5946,0,1
26.62,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,1
25.89,0,-657,0,2
29.062,-5024,-1434,0,2
26.331,0,-2057,0,1
26.001,2934,0,0,1
25.36,-1940,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,3
25.89,0,-657,0,2
26.217,3957,0,0,1
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,1
27.224,10201,0,0,1
26.547,14261,0,0,1
25.952,6151,0,0,2
25.36,0,-657,0,2
29.062,-5024,-1434,0,2
26.331,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,1
27.224,10201,0,0,1
26.031,1940,0,0,2
24.579,-3957,0,0,4
25.481,1940,0,0,1
26.449,6151,0,0,1
26.546,10201,0,0,1
26.031,1940,0,0,2
25.36,-2934,-657,0,2
25.691,1940,0,0,1
26.449,6151,0,0,1
25.36,0,-657,0,2
26.217,3957,0,0,1
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.241,-5024,-2742,0,2
26.267,0,-3252,0,1
25.885,1940,0,0,1
26.449,6151,0,0,1
25.36,0,-657,0,2
29.062,-5024,-1434,0,2
24.276,-8694,-2057,0,2
26.241,-966,-2742,0,1
29.392,-6151,-3530,0,2
24.243,-10201,-4152,0,2
28.579,-2934,-4913,0,1
23.915,-7363,-5380,0,2
22.956,-10201,-5946,0,2
27.971,-11984,-6687,0,2
24.151,-3957,-6687,0,1
26.163,0,-5946,0,1
27.971,-5024,-6687,0,2
25.554,0,-5946,0,1
27.971,-5024,-6687,0,2
39.489,-8694,-7835,0,2
24.392,-966,-7835,0,1
24.112,-6151,-7835,0,2
25.331,0,-7835,0,1
24.041,-5024,-7835,0,2
25.977,0,-7835,0,1
26.385,0,-3530,0,1
24.409,-5024,-4152,0,2
28.579,-8694,-4913,0,2
23.131,-11984,-5380,0,2
24.485,-3957,-5946,0,1
26.262,0,-5380,0,1
26.588,0,-1434,0,1
25.775,3957,0,0,1
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,1
27.224,10201,0,0,1
26.031,1940,0,0,2
26.449,6151,0,0,1
25.36,0,-657,0,2
26.217,3957,0,0,3
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.241,-5024,-2742,0,2
29.392,-8694,-3530,0,2
24.615,-5024,0,0,3
26.35,0,-657,0,1
29.062,-5024,-1434,0,2
24.276,-8694,-2057,0,2
26.241,-11984,-2742,0,2
29.392,-14261,-3530,0,2
24.243,-17688,-4152,0,2
28.579,-8694,-4913,0,1
24.666,-966,-5380,0,1
26.518,0,-2277,0,1
27.111,-5024,-2990,0,2
26.284,0,-3530,0,1
24.409,-5024,-4152,0,2
25.977,0,-4152,0,1
25.369,1940,0,0,1
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.276,-11984,-2057,0,2
26.241,-3957,-2742,0,1
26.448,0,-2505,0,1
25.746,2934,0,0,1
25.36,-1940,-657,0,2
29.062,-6151,-1434,0,2
24.276,-10201,-2057,0,2
26.241,-2934,-2742,0,1
26.771,0,-2057,0,1
26.001,2934,0,0,1
25.36,-1940,-657,0,2
29.062,-6151,-1434,0,2
25.69,0,-2057,0,1
26.241,-5024,-2742,0,2
29.392,-8694,-3530,0,2
24.757,-966,-4152,0,1
26.735,0,-1434,0,1
24.409,-5024,-2057,0,2
26.366,0,-2742,0,1
29.392,-5024,-3530,0,2
26.147,0,-3828,0,1
26.147,-5024,-4510,0,2
26.206,0,-4913,0,1
24.317,-5024,-5380,0,2
23.492,-8694,-5946,0,2
27.971,-966,-6687,0,1
26.488,0,-3530,0,1
25.726,1940,0,0,1
24.579,-3957,0,0,4
25.481,1940,0,0,1
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.99,0,-2057,0,1
26.001,2934,0,0,1
25.36,-1940,-657,0,2
29.062,-6151,-1434,0,2
23.517,-11984,0,0,4
25.36,-3957,-657,0,1
29.062,-8694,-1434,0,2
24.276,-11984,-2057,0,2
26.241,-3957,-2742,0,1
26.448,0,-2505,0,1
28.154,-5024,-3252,0,2
23.498,-8694,-3828,0,2
26.147,-966,-4510,0,1
31.809,-6151,-5380,0,2
25.657,0,-5946,0,1
27.971,-5024,-6687,0,2
25.554,0,-5946,0,1
27.971,-5024,-6687,0,2
39.489,-8694,-7835,0,2
24.392,-966,-7835,0,1
24.112,-6151,-7835,0,2
25.331,0,-7835,0,1
26.385,0,-3530,0,1
25.726,1940,0,0,1
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.99,0,-2057,0,1
24.158,-7363,0,0,4
25.36,-10201,-657,0,2
29.062,-1940,-1434,0,1
25.815,1940,0,0,1
26.449,6151,0,0,1
26.546,10201,0,0,1
26.031,1940,0,0,2
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.99,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,1
27.224,10201,0,0,1
26.031,1940,0,0,2
25.36,-2934,-657,0,2
25.691,1940,0,0,1
25.36,-2934,-657,0,2
25.691,1940,0,0,1
25.36,-2934,-657,0,2
29.062,-7363,-1434,0,2
24.276,-11984,-2057,0,2
26.241,-14261,-2742,0,2
23.881,-8694,0,0,3
25.36,-11984,-657,0,2
29.062,-14261,-1434,0,2
24.276,-17688,-2057,0,2
26.241,-8694,-2742,0,1
29.392,-966,-3530,0,1
24.479,-6151,-4152,0,2
28.579,-10201,-4913,0,2
24.893,-2934,-5380,0,1
26.283,0,-3828,0,1
26.147,-5024,-4510,0,2
31.809,-8694,-5380,0,2
23.191,-11984,-5946,0,2
27.971,-14261,-6687,0,2
24.055,-6151,-6687,0,1
39.489,-10201,-7835,0,2
23.264,-14261,-7835,0,2
22.804,-17688,-7835,0,2
20.667,-17688,-7835,0,2
20.667,-17688,-7835,0,2
20.667,-17688,-7835,0,2
20.667,-17688,-7835,0,2
23.472,-8694,-7835,0,1
24.392,-966,-7835,0,1
24.112,-6151,-7835,0,2
25.331,0,-7835,0,1
26.385,0,-3530,0,1
25.726,1940,0,0,1
26.449,6151,0,0,1
25.36,0,-657,0,2
26.217,3957,0,0,3
25.36,-966,-657,0,2
25.667,3957,0,0,3
26.903,7363,0,0,1
25.89,0,-657,0,2
29.062,-5024,-1434,0,2
24.276,-8694,-2057,0,2
26.241,-11984,-2742,0,2
22.52,-17688,0,0,4
25.36,-8694,-657,0,1
24.557,-1940,0,0,3
25.36,-6151,-657,0,2
29.062,0,-1434,0,1
25.775,3957,0,0,1
26.903,7363,0,0,1
27.224,10201,0,0,1
26.547,14261,0,0,1
26.908,17688,0,0,1
28.788,17688,0,0,1
26.457,8694,0,0,2
26.975,11984,0,0,1
25.901,3957,0,0,2
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
24.276,-10201,-2057,0,2
26.241,-2934,-2742,0,1
26.771,0,-2057,0,1
26.001,2934,0,0,1
26.328,7363,0,0,1
27.224,10201,0,0,1
26.547,14261,0,0,1
25.952,6151,0,0,2
25.36,0,-657,0,2
24.295,-6151,0,0,4
25.709,0,-657,0,1
26.217,3957,0,0,1
25.36,-966,-657,0,2
25.667,3957,0,0,1
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
24.276,-10201,-2057,0,2
26.241,-2934,-2742,0,1
29.392,-7363,-3530,0,2
24.243,-10201,-4152,0,2
28.579,-14261,-4913,0,2
24.331,-6151,-5380,0,1
23.686,-10201,-5946,0,2
27.971,-11984,-6687,0,2
24.151,-3957,-6687,0,1
39.489,-7363,-7835,0,2
24.627,0,-7835,0,1
24.041,-5024,-7835,0,2
23.151,-8694,-7835,0,2
22.847,-11984,-7835,0,2
22.176,-14261,-7835,0,2
22.804,-17688,-7835,0,2
23.472,-8694,-7835,0,1
22.847,-11984,-7835,0,2
24.151,-3957,-7835,0,1
26.581,0,-7835,0,1
24.041,-5024,-7835,0,2
23.151,-8694,-7835,0,2
22.847,-11984,-7835,0,2
24.151,-3957,-7835,0,1
23.791,-8694,-7835,0,2
22.847,-11984,-7835,0,2
22.176,-14261,-7835,0,2
24.055,-6151,-7835,0,1
22.342,-8694,-7835,1,4
22.726,-11984,-7835,1,2
22.053,-14261,-7835,1,2
22.683,-17688,-7835,1,2
20.54,-17688,-7835,1,2
20.54,-17688,-7835,1,2
20.54,-17688,-7835,1,2
23.352,-8694,-7835,1,1
22.726,-11984,-7835,1,2
23.445,-2934,-7835,1,1
22.811,-6151,-7835,1,2
24.217,-6151,0,0,1
25.709,0,-657,0,1
26.217,3957,0,0,1
25.36,-966,-657,0,2
25.667,3957,0,0,1
25.36,-966,-657,0,2
25.667,3957,0,0,1
25.36,-966,-657,0,2
25.667,3957,0,0,1
26.903,7363,0,0,1
27.224,10201,0,0,1
26.031,1940,0,0,2
25.36,-2934,-657,0,2
25.691,1940,0,0,1
25.36,-2934,-657,0,2
25.691,1940,0,0,1
26.449,6151,0,0,1
26.546,10201,0,0,1
26.031,1940,0,0,2
26.449,6151,0,0,1
25.36,0,-657,0,2
26.217,3957,0,0,1
26.903,7363,0,0,1
25.89,0,-657,0,2
26.217,3957,0,0,1
25.36,-966,-657,0,2
29.062,-6151,-1434,0,2
25.04,-966,0,0,3
25.36,-6151,-657,0,2
